ID	TCGA-CN-5361	TCGA-CR-7371	TCGA-CV-6962	TCGA-CN-6992	TCGA-D6-A74Q	TCGA-BA-6870	TCGA-CV-5430	TCGA-CN-A497	TCGA-CV-5978	TCGA-D6-6826	TCGA-UF-A7JJ	TCGA-CR-7399	TCGA-CN-A63T	TCGA-D6-6517	TCGA-CN-4727	TCGA-CV-6935	TCGA-CR-7370	TCGA-CV-5444	TCGA-DQ-5629	TCGA-CN-A63U	TCGA-KU-A66S	TCGA-CV-7242	TCGA-CN-A6V3	TCGA-CV-5435	TCGA-BA-4078	TCGA-CN-6997	TCGA-D6-A6EK	TCGA-CR-7374	TCGA-CV-7177	TCGA-CV-7415	TCGA-CV-5443	TCGA-TN-A7HJ	TCGA-CV-7101	TCGA-CN-6012	TCGA-UF-A7J9	TCGA-CV-5432	TCGA-BA-6869	TCGA-QK-AA3J	TCGA-BA-4076	TCGA-QK-A8ZB	TCGA-HD-7229	TCGA-CN-4722	TCGA-UF-A7JK	TCGA-F7-A622	TCGA-CN-A641	TCGA-UF-A71D	TCGA-CV-A45Z	TCGA-CV-7421	TCGA-CN-6010	TCGA-CV-7248	TCGA-CV-7430	TCGA-CN-5360	TCGA-CN-5356	TCGA-CN-6021	TCGA-CN-4723	TCGA-CV-5441	TCGA-CV-7245	TCGA-CN-4739	TCGA-F7-A623	TCGA-CV-7089	TCGA-CR-7364	TCGA-CV-5431	TCGA-F7-7848	TCGA-CR-7389	TCGA-CV-5434	TCGA-CN-6023	TCGA-CV-A45Y	TCGA-D6-A6ES	TCGA-CV-7437	TCGA-CV-A461	TCGA-CV-7418	TCGA-CN-5355	TCGA-CV-7424	TCGA-CN-4735	TCGA-BB-4217	TCGA-CV-7433	TCGA-CV-A460	TCGA-UF-A7JF	TCGA-CR-7388	TCGA-BA-A6DI	TCGA-QK-A8Z8	TCGA-D6-6824	TCGA-CV-7410	TCGA-CN-4738	TCGA-BA-A6DA	TCGA-CN-A49B	TCGA-UF-A7JH	TCGA-T3-A92M	TCGA-CV-7440	TCGA-CV-7261	TCGA-BA-5555	TCGA-CN-A63W	TCGA-CN-6989	TCGA-CV-7247	TCGA-CV-7422	TCGA-CR-7398	TCGA-CV-7250	TCGA-BA-6868	TCGA-UF-A718	TCGA-CN-6022	TCGA-CR-6474	TCGA-D6-8568	TCGA-D6-A6EQ	TCGA-CV-A45W	TCGA-CV-A6K1	TCGA-F7-A50I	TCGA-F7-8298	TCGA-CR-7402	TCGA-CN-5363	TCGA-CV-5440	TCGA-CN-6988
PLXNA1	5.82957194649575	5.09873152085789	4.52584626292038	4.78217993470086	5.68073987175075	4.92771694123195	5.61015698439361	5.72909603473502	4.71532028928924	5.20603138162117	4.57252866058431	6.4651364271432	5.49052023173086	5.38971331858763	4.85190319007198	5.17780596782833	4.93913304009159	5.4559428834519	5.02616659909627	4.36625510717179	4.01388269034133	4.6614765494973	5.75564609268325	5.72828126879342	5.81138386589656	4.79662152969738	3.56878393060144	4.97224577640025	4.66259999078805	5.07485533800434	5.85612771147203	4.73988117550267	4.94851301999764	5.78567577455811	5.09029638611792	5.16029177869633	4.96846536680086	5.0856857264308	5.18345786993647	4.47349090413977	5.39453848670927	4.18189019254028	5.76759195220706	3.80068315069433	4.36297781223993	4.59457367698335	5.18673268034493	5.40783709606242	5.14145591221188	5.02415708808919	5.49886762211522	5.15360380228893	5.422143644262	5.20228753671065	5.2972416453494	5.86684406767594	5.66180159139709	5.87677714631164	5.86503107268982	4.84748398335719	4.60220728757704	6.20178239055741	4.98814301305363	5.20145582237545	4.55389266774927	5.11489054891869	5.53796223147129	4.76673875515447	4.80245898575416	5.05223160752346	4.55683385028552	5.5159949167247	5.29629167478416	5.54612975302419	4.66104160273063	4.39851221503578	5.87183907127516	4.36047093266672	5.09958698062762	5.05451089690879	5.51757221020657	4.75854468843393	5.03492846582323	5.37029043738614	4.27185739647856	5.11642969250683	3.96427168430172	5.46846207053173	5.54230339642523	4.61621381668078	4.30458203312286	4.08441053202447	5.52310262479985	5.76978374132462	4.32548478709171	5.51388814572064	4.8853899330194	5.67065837988624	5.03806168662686	6.23347404276149	6.047751277385	5.55655984898986	4.5122048541233	4.58051384274849	3.88817505196791	5.42097328718117	5.87782071123184	6.08456063098621	5.39854958700556	4.974832113236	5.37793361532287
PLXNA3	3.85935459905358	2.42539754981959	2.9708471218328	3.06242772120279	2.46616157952828	1.83846356231605	3.15667973766032	2.69874067448438	2.66543784391496	2.57910710122066	2.41551337487243	2.54718818961831	2.68647277503484	2.34351666483871	1.98486535629064	3.09225938821453	2.93567287790895	2.46950863190586	2.45945334489985	2.4566447697943	2.67914608302062	2.79722465256301	2.49244305766474	3.16618544783266	3.09744707096116	2.74754833302519	2.04101541262555	2.57882599396911	2.75429577275176	2.8050441636535	2.84928804236659	2.47115174947528	1.96229284463685	2.57017815546645	2.94176600382081	2.40295123205949	2.09062156025562	1.67916846699958	2.19457266690186	1.9615701875466	2.29030237963842	1.19603282290782	2.70747924086136	1.38380406660895	2.06638305890694	2.26537860583143	2.41137566530219	1.82053145653753	2.96490407084624	2.56477736077382	1.79369646482546	2.87955042072453	2.26365347524072	1.82987647982353	3.09923385670138	2.44610241240627	2.48999394338331	2.73277932469265	2.56901954294743	2.04600270481326	2.02202370006429	2.8422678672817	2.80476900794267	1.99714111143795	2.81124406774252	2.69315598651221	2.32244541860442	1.67244973960449	3.34511252024822	2.33608922111276	2.22511384228671	2.04515065620422	2.71495168326221	2.50595765641412	1.98799445601479	2.50836005844712	2.29468667034309	1.95909018171461	2.77182560398659	2.56802063667632	2.34953197522426	2.39894791844895	2.23318160201623	2.98435863058828	1.93722955207594	1.74574405912845	2.13399412676367	2.77850802532391	2.42632512284238	2.5598364534931	2.15603601379344	2.5149322221925	2.201876664437	2.03509580826985	2.07456799846112	2.94162201682811	2.28651909394511	3.13850132360691	2.76340628827218	2.9086341117277	2.58258347076547	2.58580049156856	2.0698660465207	2.87566789754665	1.45662645255599	2.05125940856616	2.95939367942665	2.19456594893944	1.94019393690455	2.62910743712801	2.51633736570367
PLXNB3	3.60109136549274	2.32844703591466	3.08955783129238	2.40146974043022	2.5984947006787	3.10087200342782	3.95917725570396	3.05187494564374	2.00889127996911	2.72030852263733	2.43620843640453	1.6738880965647	2.35222741629261	2.42262810336848	1.73434191954156	4.05957716311796	2.14699426226056	2.88393519505379	2.38322282148942	1.99941450810738	2.67202317539288	2.84880744653476	2.85310198864051	2.72889301998851	2.98925411470382	2.53602811718006	1.33486347030173	2.13509348437281	2.2956342734438	2.81631628974666	2.0338757379602	2.55709546005398	2.47648199176392	2.80887253511051	3.2826879532174	2.39934502297676	3.16411641491737	2.23838069952614	2.81778128484694	2.6745328518596	2.86680336434987	1.93680972176888	3.60202131987847	1.80086032879964	1.91022424686868	2.24841487524625	2.19986425941606	2.4991250088308	3.49574440403858	2.73060002705762	2.32011502684762	3.01889759893147	2.59852904174083	2.49444570906565	2.99686605943949	2.60231183840818	3.40132118673634	2.35169739122212	2.45242584198445	1.91761640206989	1.81892627709041	2.5934967220504	2.87609683289703	2.19125343835139	2.40953809235026	2.69151000629274	3.11302744746839	1.15754213653018	3.55497565770768	2.49753099571906	2.37410432410598	2.16643228104646	3.05433195719199	2.12887470095761	1.80137580518076	2.23981804226753	2.10301858036957	2.34435741912655	2.70751983924813	2.41494984227604	3.55781171083714	2.27901006622053	2.70028411878383	2.32551607095279	1.98374485847338	1.9692385338207	2.42606476521475	3.09331105234037	2.04608712706243	2.59426788064737	2.52370577295145	2.7381730423234	2.1844762804553	2.0670491720208	2.20966376099634	1.7560628762658	2.61831727897323	2.82399077167529	3.05096543950341	1.81454810210409	2.5554066704114	2.75845184281433	1.63911977382823	2.12970413359809	1.46799234873986	1.93966219363657	2.95141892856482	2.3985607798366	2.13065684960676	2.99424942185046	2.8174793825829
PLXNC1	4.39801341882059	4.26689923638115	2.71461691266445	3.79447394262548	2.8935362751133	2.80742358960039	4.45210130025183	3.17100149649603	4.97190716378129	4.64007956474507	4.18336517071389	4.11835894280588	3.25477013182794	3.37263985996342	2.8034509991691	3.39717344820647	4.06307184864906	5.16272443611344	2.97025794158358	2.23828219017698	3.09325459947949	3.47215510966908	2.84968892089492	3.07426864711919	4.25362126463637	3.43974152902496	2.49181744661417	3.60882608820169	3.52456930279379	3.66955699549898	3.85322239118873	2.60843117592754	3.56176064741499	3.82257925799957	4.06972801229246	2.99304456515293	2.38544840499982	2.723513769571	2.90979046605542	3.42847996063536	3.12485805254956	3.85361632007244	2.55571034566974	2.48303031992421	2.48532318444088	2.46738571055268	3.39533845920644	3.22714200924344	3.7014536298322	3.4945188506549	2.50585793071021	4.75785049392262	3.39726095559114	3.25403273104704	3.69759293108558	3.09719073312906	3.04866798309609	3.74757573376352	2.96924163690924	2.80807623372961	3.28884630491197	4.27665598156666	3.96339107695887	3.86440355338089	4.44214565425676	3.83614901160058	3.97920498869131	2.33122696575047	2.92609229922481	3.7585674912821	3.11330915318432	3.71062796101488	3.94057696333124	4.56313453206377	3.6487039182849	4.5070531797492	3.79178242151464	2.7988467530565	4.29943258824667	2.47136581260199	2.41525810190569	4.72082549651402	4.3690843112279	3.62153958805901	2.31701701395309	3.36958527213115	3.34490392863821	4.15614370515525	2.51568224021734	3.54685347637669	3.25908340025379	2.40524585081636	4.36563655036321	2.69055475732156	3.47537380470258	3.99011552778977	2.79553459988707	2.6758982621667	3.40091975408752	4.32402015819115	3.99724041747144	3.80035873936671	2.91908386377947	3.9471125989071	2.56630482926502	2.81726230445711	3.30546188455787	3.4806591311925	3.50217553897889	2.57736359103555	2.39920177977887
PLXND1	4.39858920434966	4.19764684123786	4.14410218785139	4.39737176701359	3.40694467359511	3.72064154480309	4.48926533088251	4.47983012005866	4.68818453804759	4.7641694150549	4.53218250240704	4.72622715472672	4.20958307157661	3.78510323109652	3.63050907600236	4.22119160142353	3.9272027529656	5.09632055984037	3.63185064814756	4.31994713419713	4.15152411274612	3.32509849525277	4.53860819956489	4.34750975070929	4.40490121840326	4.02947104954653	2.87211601970682	4.61524460858525	4.08511073904158	3.78714903257035	4.44048066545128	3.22116273067771	3.82241402049132	4.52344773830359	4.37757198803254	3.6302980015164	2.84645422494239	2.85835834359853	3.846257211848	3.6814894692817	3.27414831188437	3.89988092374839	3.39827650327327	2.69008520475795	3.68523120183203	3.83515125658204	3.80812380078004	4.15344490539608	4.07594399915363	4.65878551823955	4.24841229192686	4.83543371406882	4.79520476260406	4.19764696587715	4.48917404805141	4.50409561524566	4.86183641451784	3.71085888372148	3.93245125333322	3.67274838194756	4.03126761297892	4.89744167021526	3.95720794397426	4.32324168238505	5.05467841552611	3.99339434370852	4.33509814299066	3.4132395068326	3.18657148837092	3.65587527750569	3.49973633567898	4.73218190699153	4.86443175558108	4.77225321521186	4.04216638294832	4.82898637551913	4.28559211400343	3.89935076403024	4.61110705121819	3.23347786232421	4.0562564250854	4.9540055112011	4.65733247726964	3.68819886843512	2.65571927008627	3.76782436932388	4.17197679341476	4.63472133664339	4.21676432291731	3.95950537002846	3.99641234411353	3.53827005648678	4.95783385386232	4.16032293717518	3.95939159374417	4.01416815591116	3.8177507978897	3.83906040554613	4.2713261001285	5.28173557172863	4.69274074549464	4.18100258447038	4.16673386615231	4.42259306991631	3.51846151895835	3.61850072386305	4.45859410058844	4.74282460316694	4.09050563672725	4.58811713362124	3.41214735088119
ADM	6.33667071715334	7.30361461181917	7.78969829208139	6.50272507090211	8.4084143843394	8.07023541565251	6.27141815942696	8.99602774323145	7.18523313101623	9.14350755629227	9.96635073492955	6.93242170477937	8.20941587463082	7.97763784413213	9.14068782755008	9.44784927964971	8.28072630227743	7.00109214213	8.42519265124853	8.31533798114571	7.98075228783597	9.24865323195484	8.7378408142261	7.67244517253571	6.49830585406788	9.60509685363169	8.36059305435951	6.14043434022628	6.94978698069565	8.78191497176033	5.48630641141699	7.82340497028214	8.46004749372693	7.94494478017032	9.39758559579623	8.69286378651384	9.72032469960268	7.70660449334902	8.97469388060238	9.10888400128998	9.0977422757416	5.37774275550665	9.72384200846284	8.82636226651827	7.44179759270163	7.29203302341288	7.69440395090475	9.33545030132118	8.58237661210165	7.24717786054877	7.74118031910999	8.39858049072758	6.60112536891722	6.90970283447678	9.95149361517376	9.26595416849021	8.53749984162264	7.5108995665733	7.63110268707314	8.00951239923871	8.62027565899761	8.82156445401583	7.63424636409999	8.15589956249462	8.65229058673251	6.99765144879751	7.04768612881939	8.17670181005819	8.66472665210454	7.98465829013432	9.31415794401495	7.85804528645542	9.33628443172723	6.79609880605819	7.34986173830345	8.14502953437619	7.13852390026959	10.6859693763896	7.23205789996645	8.56364252732164	7.11960051139564	6.62966568632296	8.79833072953125	8.86771129071614	11.1274422544083	9.30590237429765	9.61952533539651	7.00539566319697	7.70602928928708	7.96466677907319	6.86548067664779	9.60406383191367	7.66459556917921	7.19713097581661	9.06423867075035	8.44736353728458	8.47910951954416	8.71630185621689	8.48921823715696	8.36162586239133	7.28311096226877	7.92529888820859	7.88182559748319	8.7181481938711	8.88180994645726	8.79330552446696	8.57929956716069	8.05898634803341	7.83083770996601	10.0041306577664	8.4681185978351
APLN	3.25392073122187	3.07957695720252	4.0775791055938	3.89488071250747	3.29937357740112	3.05829321691208	1.63633097860817	3.60125791958319	3.14657091610391	3.89795737572681	3.20250406152365	2.90889155874007	2.26577621253052	3.83693750262019	3.85295115339033	2.76864908713366	2.64236355098182	2.76802553997063	2.16859654216387	2.87309403779695	3.37684443094224	1.65734701933249	2.21913943834762	2.63796663885556	3.33946142465297	2.65523099885438	2.50154959883043	2.45265114720432	2.87548199370108	2.69503793800019	1.98585827315653	2.32569214503564	2.85673385830287	2.28945259954504	3.89571068584998	2.68453014006259	3.86324023261818	1.67430544077236	3.61211191660053	3.1543781217029	4.09177622875025	2.69821987130091	3.41862578793757	2.91336324044151	2.55960888058854	2.52375574944959	2.65903271043747	3.18395997206166	2.15389178969831	2.34668366792604	2.86556801461547	1.80238493293299	2.59754625326602	2.57746587254725	3.44699012364572	4.04469547369852	3.73009393799374	1.74401600302309	2.35328052863206	2.62884192557378	3.22606802153786	4.57315455940899	1.85163512729522	2.58784063061613	3.15060301458212	1.71382142743359	3.23167383899653	2.42034497367634	2.6630522447682	1.71470007403519	2.48660917741079	3.91266955431456	2.73542282309716	2.44079232703123	3.15571317351958	3.06546832825974	2.75709414932868	2.21047957382532	3.5089358740253	3.64489288148933	1.9814954103256	2.68079492809421	2.44375718381445	2.90210588156332	3.86455329948461	3.75249719515993	3.35868546395524	2.55745616722473	3.8785476435872	3.32474243771868	2.92618292438436	4.38530958839388	3.68923073008855	3.54841232648469	2.41471465402005	2.53104711079419	2.20950227472194	4.53118958036999	4.63413224656307	3.83208446875365	3.44239117228759	3.95147971762128	2.77033922020507	2.21873244189095	3.55013925511925	3.60575320864954	4.24594292717163	3.15146415618951	3.26923867989017	2.45291255265442	3.51744395297903
ARTN	1.92996812391402	3.80961346592864	4.28904218255778	4.26581214165047	4.20931611483571	3.45010293735566	1.07932888186672	4.18934704936656	4.30977230719068	1.18359371252781	2.91124179227546	1.76685209995455	4.60077013230023	4.51987742059219	5.67340713138346	3.33767631297474	4.25975325614097	1.50340867754137	4.14693128255462	5.07938717295142	4.71172159301622	4.89823147234129	3.50416367204529	3.9542184386339	4.2959292274292	3.65974208367273	3.22404460821265	3.82695020833516	3.12753680577368	3.65046283645862	3.20084859168046	2.87865796278403	3.22823576758503	3.85605672532494	4.69645671093846	3.22305240947689	5.02951903776946	3.14515373068699	3.22785937985188	2.82959494770628	4.17004860319758	1.67001347069922	3.27449075656796	4.03114256164611	3.71030177515418	4.70235600265686	3.95993570451358	3.83756504952385	5.14667562125445	4.78287277794471	2.764499159524	4.16193181424515	3.27916864194164	3.76434433794794	4.06878306545749	3.54152687192088	3.0193714653588	3.86436414597788	2.12704712760612	2.23816581230323	2.49494106859631	1.72549855664325	3.87626545378004	1.71042235310512	3.69089826057358	4.95975464386338	3.38358088033905	1.97162398987062	5.97393428514306	2.78333211141652	4.97012814949734	3.17294615973436	4.48337329367832	1.73586270181067	2.84879404693285	2.6284630182588	2.91461568195383	4.77826926496935	2.65577675479951	3.27510155555917	3.2820495501905	1.56506913948017	2.53308149127883	2.13367816135554	2.34685088089017	3.22914603798688	3.03676556451432	2.10319035082543	3.89601390594977	4.05372794408128	2.9350892426649	4.08943060676796	3.63989709025586	3.05986577982597	3.08614734708775	5.15528965043844	2.81973101651955	3.75446711953789	3.95434902136744	1.83444809805216	3.15612751961065	3.40675387661762	3.68482698543325	5.49071652085855	3.37650007503055	3.35662860823897	4.09251841690787	2.64647726563576	1.56707467875055	4.24579806202682	4.09994480266409
BMP1	4.35546624822171	3.81645139296526	3.07072521136718	3.35904484688715	4.18058832410987	3.83559136041746	3.13975968662205	3.78564952357704	4.31694799075838	3.6698547042926	4.54347115129155	2.86071369081765	3.90093028215922	4.66652400381825	4.24891000140996	3.74794458058846	4.51744327492712	5.01021601843255	3.74544330289778	3.50643246269148	3.09475760618789	3.61358186400765	4.12141593406579	3.77122267768039	4.87301935162445	3.8103608234764	3.4858662102495	3.27351148854345	4.39734379655056	4.83303634523874	4.19637148524671	3.49852878049608	3.40671779019614	3.39811769800131	4.94833593145234	3.97921979990365	3.99331754711128	3.30052446065082	3.78855711600084	3.83757794279133	4.62618552417055	3.366855483616	4.48430191221871	3.66136658089587	2.91818000476511	2.97621527532595	3.70818715954533	4.02882738298099	3.97592795064777	3.67847398715107	2.98348580963772	3.73758178148724	3.39368819673914	3.8290877604147	4.62619387569702	3.6758975181896	4.01657842752352	4.0098499199282	2.95919949320288	3.66490625361043	3.42006271442041	4.15223767240278	3.13359490383005	4.98562010405311	3.97441712120986	2.9333151036931	4.40924232548875	2.70872415605962	3.17590448669824	4.25081098418141	3.58342425623861	4.93863476054857	4.21616501220569	3.46028141223043	3.87010814025663	4.59786118130919	3.87507271909692	3.83447756519775	3.92028803904627	3.94127306645757	2.7894239926052	3.87355584303422	4.10552476939518	3.76313311805238	3.58362550428041	3.93168806616322	4.35312473484689	4.58254762053937	4.48582755488821	4.07534554571786	4.04786294585848	4.5088067765464	4.71132440386717	3.84110998360508	3.31924050507062	4.19823207048254	3.27875692685827	4.84888983885577	4.16956987926322	4.36561932798396	4.81368201390371	5.08926510294905	4.62352207281049	3.2119028514919	3.78411489861304	3.7554092831844	4.72551571904906	4.1592074226498	4.2658395064583	3.1424220890745	3.69113317261801
BMP2	3.66784678204934	6.18883267192456	5.15159894280653	4.02441193405725	3.55252523986184	4.81235226079796	3.56706319348733	4.23335262875078	4.51378313781622	6.12123238568605	6.49728296421659	4.5972598240775	3.73937829334874	6.98217441817601	3.21750944140802	5.22947714271054	4.37086761005988	6.37702942705038	4.1229355291629	2.52461892715418	4.91449787818207	4.22324186400233	5.05802404661319	3.08261630414749	6.07920447595165	4.96264806494368	4.15354030887947	3.84519041216837	5.45705822207206	6.09394104915614	5.02887592874279	5.18859588169269	3.60556741146342	3.92188496547303	4.3450801191038	2.5520049906131	4.02845664011642	3.31623129734766	6.14147778564873	7.60695881003529	5.12261112296745	4.57089324310921	5.87406580967148	5.40722576407967	3.13223149217786	3.71625159281907	4.29279592876471	5.34697725037506	3.93834160289717	4.74565313655632	5.57163629889235	5.14873319004099	3.9614990411305	3.8130175042055	6.19583840722346	2.93831697530122	6.74391575643161	4.0912017729162	3.78582566781545	4.66387285543281	4.18902954134938	5.92321089074122	3.28448141994377	5.53837070744863	5.00259297890243	2.7646216378435	4.89466901876537	3.81576489467124	5.35888152409736	3.03311125106438	4.56947193747434	6.91972237141185	3.95519577360406	6.49629447470096	5.41972509300074	5.10640106907392	6.77638091981315	5.63308450437706	4.92369426954331	5.58572776218509	2.59471819832882	5.06193994454115	4.99924914608972	6.0518526371785	5.01926005540973	6.1891438917492	4.97265825077088	4.45828582347764	4.66791926356785	5.14718976415076	2.5776976646907	3.94146119093542	5.20939093794422	5.01819446711024	2.70183042249565	4.53973313568927	2.9233414847615	7.76042884511879	6.11648981897962	5.31670215648173	7.38221422856633	7.42611556421531	4.63192473242355	4.16116521018093	4.28938002607431	6.00221140624158	5.67160893041365	3.32128672521831	4.68321883905348	2.88554990993759	2.94857304492911
BMP3	0.974900521517025	1.7451878215404	1.29603720274765	1.04379460124824	1.00197437469254	1.03702769423697	1.62426556266046	0.971317330555103	1.05550384583271	1.40275056379103	0.982157832905263	1.03320103256743	1.10424012908336	1.04804478865734	0.971317330555103	1.23154093275753	1.51649335626764	0.971317330555103	1.13102719319888	1.06505253237326	1.01650806438166	2.05403515208886	1.37950622433302	2.75343352807846	1.01081445122169	2.17045428773936	0.994477741058623	1.18027081093335	1.00374012751648	0.973926709572179	0.982218229087099	1.33413839280385	2.44113290143855	1.89972357566695	0.977669196823146	1.20984355552389	1.13420024491727	1.39970345124045	0.971317330555103	1.11819346462753	1.31479468871292	1.25247563533257	1.02912458809278	0.978930040594239	1.23952610774733	0.99119782909352	1.05703916296185	1.24038015376505	1.60198305316907	1.20142309149975	0.989387095908275	1.71583722277738	1.0148093758603	0.989782905887064	1.15070646475491	0.982468587303683	0.971317330555103	1.1475666468947	0.971317330555103	0.974182987404579	1.94079145454731	0.979916948696146	1.30841442308673	1.5490626209319	1.20499306319379	2.24290464440316	1.21334453049587	0.98008485725184	4.58203291945648	0.996740513937175	1.59316863934185	0.986182832892293	1.13790455200756	0.971317330555103	1.44069574046248	0.974006041630239	1.06400460961048	1.09523419669217	1.28194420999517	2.38658580939662	0.989541282023242	3.17122103532106	0.993128458898688	1.86712609340109	0.998069262947572	1.08402600425476	0.974785619022579	0.99465798092425	0.971317330555103	1.10229507137777	1.24505636126487	1.16723530473141	0.97880764095963	0.976581158611342	1.03474776673334	1.05637992085204	0.975116916613974	0.992078837795057	1.12111683518495	1.01273652768233	0.994035342724469	1.26898588114605	0.99834186875172	1.30084084836724	0.974964833144886	1.55280434960296	1.03367640393316	1.3706354882519	0.971317330555103	0.979746674446422	1.0085649420207
BMP8A	2.1449603234041	1.38042972391426	1.43223427674261	1.73730080337074	1.19922291547585	1.08765715770786	1.89791711111261	2.06207584791669	1.59283429723737	1.51650438471208	1.19164255541883	1.11677886411819	1.15243269840194	1.66454264221073	1.52153003915764	1.90610932069023	1.51643378467228	1.47259724828156	1.3707338039235	1.13549725657349	1.41988434016083	1.35113623550618	1.19988187655702	2.2713244429906	1.85391715065562	1.72410717449586	1.00989066594837	1.77806456114904	2.10696700046171	1.22670117547148	1.31497743434414	1.05619629649748	1.34847313057709	1.50650433231972	2.24578610481755	1.11117097886191	1.84246266309855	1.16476274802632	1.82398074109644	1.31610125280288	1.19849184192951	1.26955107753302	1.14642530343381	1.00320610298016	1.14961024915239	1.19255026053056	1.24774799193981	1.3779034801613	1.58518914189208	1.65946295040211	1.28391862848076	1.52790367596307	1.48967924740932	1.27506453680629	1.88057844947483	1.83471945413027	1.59558852618235	1.3974707265507	1.26453124887348	1.19276539749378	1.23660804038126	2.23537610236968	1.34835069712528	1.40679561979207	2.20248306655245	1.66790542833517	1.73508244716314	0.973164812211462	1.07340067863678	1.00208024581473	1.2075509157552	2.06778530252616	1.66456839715145	1.69727470945441	1.19192700912674	1.65926129539383	1.48873574751132	1.09749370995101	1.3878040913903	1.17527974119247	1.22442161053668	1.34444007463765	1.32495698004867	1.30479405988219	1.03623890788997	1.11290564571601	1.35256754530729	1.81184309189436	1.16817617004729	1.71612402646332	1.39800380350499	1.18423507477412	2.98715398638933	1.2876401847927	1.39398266711109	1.63362403411383	1.25693565881798	1.38895115646901	1.47438349396939	2.40376946139048	2.75409325919937	1.88878117126709	1.12680357123971	1.70667768888313	1.04385050642183	1.29432794781576	1.8457890022133	1.33196171827582	1.50485432839563	1.20345680478729	1.09624977880749
BTC	2.71215228780347	2.32850738149919	2.41663277177753	2.46531616485918	1.18664445318219	1.26149302327291	2.90080215336799	1.13574070466449	2.49116681838303	1.80113061738126	1.6585690065055	2.09590772875343	1.41229186733939	1.30487499948367	1.20580186185106	1.93383335465937	1.40850528589282	1.37043422910299	1.31841858899104	1.30591607856956	1.21060203450722	2.25656339635549	1.65767916645603	1.40872094208423	1.98914866053877	1.67697303314592	1.33151342976639	2.34823791632627	2.641350972743	1.81631975491683	1.24113846529848	1.94328616442049	1.89590708905258	1.91074356711435	1.52058079945137	1.41792769413507	1.37261788372552	1.61271697765944	2.32593214205969	1.5239646168112	1.69389760787137	1.24017012129259	1.29558998043977	1.60578123796797	1.227749292703	1.1850381873549	1.40160469224369	4.04298435205523	2.45597200057407	2.79851226697961	1.88290653206816	2.21471500472145	1.19015470125596	1.83633519394464	1.37571309836572	1.16350605861506	1.25318095516161	1.47823087586452	1.59339076651606	1.79978275520424	1.3790867638986	1.35441086466833	1.50402854178886	1.726001098162	1.3163755411311	2.38404367022971	2.53621103825398	1.15759548851119	2.162440969314	1.21605104988244	2.60310636455669	1.20152436242275	1.85379199122551	2.19499016450026	1.54589769920921	1.99003236876317	1.3934066855843	1.30108074518931	2.24203650920176	2.32093477950375	1.25026238244512	2.63989153341973	1.22246434712153	2.06990873691537	1.1758100267866	1.98482247465054	1.15301889844679	1.75388724172494	1.21889015276884	2.21710474380393	1.34004666159961	1.2212167914153	1.89001307733421	1.15540669268788	1.18706637496975	1.89370343178509	1.15466050390961	1.27507946924912	1.38211562023394	1.4679129485476	1.28761637742727	1.44097801997397	1.22406723416609	1.70210795650311	1.43713030155857	3.99362133199	1.48665984560484	1.40332202137358	1.18431658467468	1.31386569860079	1.18234452030739
CD320	2.89311702838511	5.3364133152303	5.20875385645989	4.5268347581938	4.64387859848012	4.61069321599342	4.81251894279026	4.50713033659421	4.47363628570085	3.67436778574779	3.97701387349121	5.97946904820749	4.45441309097577	5.32986003566811	4.74235998062941	3.4682537066951	4.63244761609507	4.03186894746167	4.92940997809772	4.17146639390469	6.44234831693338	4.51560938816524	4.70715769842442	4.68002338074513	4.78618298046853	5.53271959531099	4.8087035302941	5.03688892951537	3.92012057879567	4.52584783629222	5.36239508377909	4.25933868649961	4.01128307909416	4.43616648009663	4.27422047728763	4.98128891358522	5.36362294582702	3.3782361026287	4.17198617638592	2.81792882684533	4.87967128032215	4.21872138703727	3.76103751513496	4.08002186551298	4.00231203623465	4.81676239808794	5.50618347560024	5.40871861281256	5.0794466299145	5.04734200413952	3.16506974379571	4.75212002928729	4.97544052931611	5.23080254045763	5.1307297974284	5.41887322123021	4.8906955224712	5.27690050799959	3.73589456657653	4.63410896819665	3.88298006792725	5.23831794689479	4.53030655996771	4.65942038712416	4.85399847160621	5.82758315725102	4.68922922832461	5.08266257518038	4.83108137140588	4.83505831178644	5.30477236969194	4.60144119530395	4.87888975694547	4.19336150320117	5.00049765255901	4.59115570982899	4.65282704437917	5.02122298332597	3.95497329447298	4.40001857214533	3.81455091895098	4.62975087003054	4.24619127493349	3.8729229400178	4.28943710951951	3.95798012101314	4.66626476989096	4.48159853115777	4.26190732450488	4.82770763850809	5.45133772444888	5.55601969618764	5.20014462874584	4.52960539698263	4.7902234931912	4.86465103057288	4.25984868192311	4.67823811703016	6.22389337412583	4.38080145026015	4.81396078599904	6.39444579245107	4.83960926849484	5.24576758195975	6.12347119443731	4.35355449272405	5.47442905848591	4.71017745497742	4.85507553834418	4.21622994268763	4.30907363934983
